Stock Code;Bar Code;Stock Description;Retail Price Incl.;Count
5147616;6001062022539;DX TRADE SMOOTH RIPPLE 20LT;R 1,541.00;
5147617;6001062022546;DX TRADE SMOOTH RIPPLE 5LT;R 482.00;
5147620;6001062022577;DX TRADE CORROCOTE 3 RED 5LT;R 399.00;
5147621;6001062023536;DX TRADE 65 MATT BASE 7 20LT;R 1,147.00;
5147622;6001062023543;DX TRADE 65 MATT BASE 7 5LT;R 351.00;
5147624;6001062023567;DX TRADE 65 MATT BASE 8 5LT;R 385.00;
5147626;6001062023581;DX TRADE 65 MATT BASE 9 5LT;R 417.00;
5147629;6001062023413;DX TRADE 70 M/S BASE 7 20LT;R 1,796.00;
5147630;6001062023420;DX TRADE 70 M/S BASE 7 5LT;R 538.00;
5147632;6001062023444;DX TRADE 70 M/S BASE 8 5LT;R 540.00;
5147633;6001062023451;DX TRADE 70 M/S BASE 9 20LT;R 1,827.00;
5147634;6001062023468;DX TRADE 70 M/S BASE 9 5LT;R 535.00;
5147653;6001062981539;DX TRADE ECOSURE PLAS/PRIMER 5;R 314.00;
5147671;6001062022607;DX TRADE UNI/UNDERCOAT 5LT;R 342.00;
5147672;6001062022614;DX TRADE STEEL PRIMER 5LT;R 376.00;
5147673;6001062022621;DX TRADE ALKALI RES/PRIMER 20L;R 1,165.00;
5147674;6001062022638;DX TRADE ALKALI RES/PRIMER 5LT;R 364.00;
5147675;6001062022645;DX TRADE PLAS/PRIMER WHITE 20L;R 1,191.00;
5147676;6001062022652;DX TRADE PLAS/PRIMER WHITE 5LT;R 372.00;
5147677;6001062022768;DX TRADE CORROCOTE 1 5LT;R 778.00;
5147681;6001062022690;DX TRADE 100 GLOSS WHITE 5LT;R 489.00;
5147696;6001062022805;DX TRADE PEARLGLO SB WHITE 5LT;R 572.00;
5147697;6001062022812;DX TRADE PEARLGLO SB BASE 6 1L;R 213.00;
5147698;6001062022829;DX TRADE PEARLGLO SB BASE 6 5L;R 752.00;
5147699;6001062022836;DX TRADE PEARLGLO SB BASE 7 1L;R 202.00;
5147700;6001062022843;DX TRADE PEARLGLO SB BASE 7 5L;R 639.00;
5147701;6001062022850;DX TRADE PEARLGLO SB BASE 8 1L;R 203.00;
5147702;6001062022867;DX TRADE PEARLGLO SB BASE 8 5L;R 667.00;
5147703;6001062022874;DX TRADE PEARLGLO SB BASE 9 1L;R 204.00;
5147704;6001062022881;DX TRADE PEARLGLO SB BASE 9 5L;R 686.00;
5147747;6003173000741;H/R NO. 1 PRIMER 250ML;R 66.50;
5147748;6003173000758;H/R NO. 1 PRIMER 500ML;R 121.50;
5147750;6003173001069;H/R NO. 1 PRIMER 5LT;R 1,112.00;
5147842;6003173000178;H/R SMOOTH BLACK 250ML;R 72.00;
5147843;6003173000383;H/R SMOOTH BLACK 500ML;R 120.50;
5147844;6003173000598;H/R SMOOTH BLACK 1LT;R 220.50;
5147845;6003173001328;H/R SMOOTH BLACK 5LT;R 1,013.00;
5147846;6003173000161;H/R SMOOTH WHITE 250ML;R 72.00;
5147847;6003173000376;H/R SMOOTH WHITE 500ML;R 120.50;
5147848;6003173000581;H/R SMOOTH WHITE 1LT;R 220.50;
5147849;6003173001335;H/R SMOOTH WHITE 5LT;R 1,013.00;
5147858;6003173000666;H/R SMOOTH SILVER 250ML;R 72.00;
5147859;6003173000673;H/R SMOOTH SILVER 500ML;R 120.50;
5147860;6003173000680;H/R SMOOTH SILVER 1LT;R 220.50;
5147861;6003173001342;H/R SMOOTH SILVER 5LT;R 1,013.00;
5147862;;H/R SMOOTH DARK GREEN 250ML;R 72.00;
5147871;6003173000642;H/R SOLVENT 250ML;R 30.50;
5147872;6003173000659;H/R SOLVENT 500ML;R 43.50;
5148166;6001062360648;DX DUCO ADMIRAL BLUE;R 56.00;
5148167;6001062360662;DX DUCO APPLIANCE WHITE;R 56.00;
5148168;6001062360679;DX DUCO YELLOW ROSE;R 56.00;
5148174;6001062360686;DX DUCO FRESH GREEN;R 56.00;
5148187;6001062360716;DX DUCO FLO ORANGE EMBERS;R 74.00;
5148189;6001062360730;DX DUCO SIGNAL RED;R 56.00;
5148191;6001062360761;DX DUCO GREAT WHITE (GLOSS);R 56.00;
5148192;6001062360778;DX DUCO WHISPERING WHITE (MATT);R 56.00;
5148193;6001062360785;DX DUCO BLACK LIMO (GLOSS);R 56.00;
5148194;6001062360792;DX DUCO HEAT RES BLACK;R 81.00;
5148195;6001062360808;DX DUCO BASIC BLACK (MATT);R 56.00;
5148196;6001062360815;DX DUCO G.P.PRIMER;R 56.00;
5148197;6001062360822;DX DUCO CLEAR LACQUER;R 56.00;
5148198;6001062360518;DX DUCO MET BONNET BLUE;R 68.00;
5148200;6001062360839;DX DUCO HEAT RES ALUMINIUM;R 81.00;
5148201;6001062360846;DX DUCO MET SIL/SATISFACTION;R 68.00;
5148202;6001062360860;DX DUCO MET GOOD AS GOLD;R 68.00;
5148203;6001062360532;DX DUCO MET BRILLIANT RED;R 68.00;
5157;6009600992696;POWAFIX SUGAR SOAP 10KG;R 295.60;
515C0052HU5A;;PROSTRUCT CARBOTHANE 134 ALUM. 5LT;R 933.00;
5172;;COCA - COLA 340ML;R 7.50;
520-0822;;CG DIAMOND GLOSS 200LT;R 5,791.00;
5200;;LA 1/4 GGS HYD SOCKET;R 25.50;
5218178;6001062992795;DX COW RICH ARGENTINA 2.5L;R 235.00;
5218190;6001062992801;DX COW DARING ARGENTINA 2.5LT;R 235.00;
5218191;6001062992818;DX COW TRULY ARGENTINA 5LT;R 469.00;
5218192;6001062992825;DX COW TENDER ARGENTINA 5LT;R 469.00;
5218193;6001062992832;DX COW GENTLE ARGENTINA 5LT;R 469.00;
5218195;6001062992849;DX COW RICH PROVENCE 2.5LT;R 235.00;
5218196;6001062992856;DX COW DARING PROVENCE 2.5LT;R 235.00;
5218198;6001062992863;DX COW TRULY PROVENCE 5LT;R 469.00;
5218199;600106292870;DX COW TENDER PROVENCE 5LT;R 469.00;
5218622;6001062992894;DX COW RICH SCANDINAVIA 2.5LT;R 235.00;
5218623;6001062992924;DX COW TENDER SCANDINAVIA 5LT;R 469.00;
5218624;6001062993037;DX COW GENTLE KENYA 5LT;R 469.00;
5218625;6001062992900;DX COW DARING SCANDINAVIA 2.5LT;R 235.00;
5218626;6001062992917;DX COW TRULY SCANDINAVIA 5LT;R 469.00;
5218627;6001062992931;DX COW GENTLE SCANDINAVIA 5LT;R 469.00;
5218710;6001062992948;DX COW RICH JAPAN 2.5LT;R 235.00;
5218711;6001062992955;DX COW DARUNG JAPAN 2.5LT;R 235.00;
5218713;6001062992962;DX COW TRULY JAPAN 5LT;R 469.00;
5218714;6001062992979;DX COW TENDER JAPAN 5LT;R 469.00;
5218715;6001062992986;DX COW GENTLE JAPAN 5LT;R 469.00;
5218716;6001062992993;DX COW RICH KENYA 2.5LT;R 235.00;
5218717;6001062993006;DX COW DARING KENYA 2.5LT;R 235.00;
5218718;6001062993013;DX COW TRULY KENYA 5LT;R 469.00;
5218719;6001062993020;DX COW TENDER KENYA 5LT;R 469.00;
5218728;6001062992887;DX COW GENTLE PROVENCE 5LT;R 469.00;
5228;6004596000202;DURAM DURAMESH (250MMX10MT);R 56.50;
5236;6003851170797;PL BUFF STAINER BLACK 50ML;R 14.00;
5237;6003851170896;PL BUFF STAINER BLUE 50ML;R 14.00;
5238;6003851170995;PL BUFF STAINER RED OXIDE 50ML;R 14.00;
5239;6003851171091;PL BUFF STAINER YELLOW OX 50ML;R 14.00;
5240;6003851171190;PL BUFF STAINER BROWN OX 50ML;R 14.00;
5241;6003851171299;PL BUFF STAINER F/SCARLET 50ML;R 14.00;
5242;6003851171398;PL BUFF STAINER GREEN 50ML;R 20.00;
5243;6003851171497;PL BUFF STAINER F/YELLOW 50ML;R 20.00;
5254;;SPRAYGUN 472 ADJUSTABLE SCREW;R 3.10;
5257;6004765840035;BRUSH - BRAZING WOODEN HANDLE;R 41.50;
5258;6004765187093;MOHAIR REFILL 225MM (H);R 47.50;
5259;6004765177025;MOHAIR ROLLER 50MM (H);R 35.00;
5263;;BROOM - PLATFORM 17304;R 90.50;
5265;;PT SHOVEL ROUND NOSE;R 145.00;
5267;;MTS SAW BACK 300MM W/HANDLE;R 116.50;
5269;;G-FURNITURE OIL 500ML;R 127.00;
527-9064-5L;;MG TURBOBRIGHT MATT BLACK 5LT;R 421.50;
5272;;SCREWDRIVER NO.02 STUBBY;R 39.50;
5275;;PT CANE KNIFE POLY HANDLE;R 68.70;
5285;6005721025794;RUW PLIER 180MM DIAGONAL HM;R 91.50;
5293;6005721025756;RUW PLIER 200MM LONG NOSE HM;R 92.50;
5295;;MTS PLIER FENCING 300MM RT22/2;R 320.20;
53;6001606010862;PL POLYCELL R/MIX FILLA 400GM;R 22.00;
5300;;MTS HAND CLEANER 1KG;R 61.50;
5302;;T/C POLISHING BONNET WOOL 125M;R 101.00;
5305;;PT GLOVES S2/0037;R 22.80;
5307;;PT FORK GARDEN  4 PRONG LASHER;R 226.50;
5309;;PT RAKE LEAF PLASTIC;R 15.80;
5311;6009600411708;ALUMI-2.5M FLAT CARPET EDGE;R 110.50;
5313;;MEA/TAPE P/LOCK 5X19MM STANLEY;R 169.00;
5314;;WEBCO TAPE - 15MT F/GLASS;R 90.30;
5318;;TYLON KEY IT 5LT;R 222.40;
5321;;SCRAPER BLADE RAZOR ZELROY;R 48.89;
5322;;DISC STEEL CUT A3V 230/3/22;R 28.50;
5323;;RIVETS (4X6);R 17.20;
5326;;TERRY CLIPS 12MM;R 25.00;
5327;;MACKIE CUPBOARD VENT WHTE MTS;R 11.30;
5330;;WEBCO HAMMER CLAW 500GR W/HNDL;R 121.70;
5332;;T/L TROWEL POINTING 150MM;R 28.00;
5333;;T/L POINTING TROWEL 175MM;R 23.70;
5334;;T/L TROWEL BRICK 280MM W/HNDL;R 36.40;
5336;;ZEL CHALK REFILL BLUE;R 32.50;
5337;;MTS RACO HEDGE SHEAR TELESC.;R 352.00;
5338;;MTS SILICONE HOME CLEAR 90ML;R 30.50;
5339;;SHELF BRACKET 200X250MM BJ WHD;R 9.60;
5340;6009600991361;PLASTER OF PARIS - KG;R 23.70;
5342;6004765194053;BRUSH - ENSIGN 12MM;R 18.50;
5343;;SPRAYGUN 472 SPRING;R 2.00;
5344;;T/C AIR DUSTER/BLOW GUN;R 53.10;
5345;6004912000787;PROLONG ACRYLPROOF GREEN 5LT;R 326.50;
5346;6004912000886;PROLONG ACRYLPROOF BLUE 5LT;R 284.00;
5347;6004912000589;PROLONG A/PROOF TERRACOTTA 5LT;R 291.00;
5348;6004912000381;PROLONG ACRYLPROOF GREY 5LT;R 287.50;
5350;;SPRAYGUN 4001 ADJ SCREW;R 17.70;
5352;;WEBCO BINDING WIRE 250GX90MM;R 26.30;
5354;;PT LEVEL POST;R 11.60;
5358;;ZEL SPRAY FLOU/ORANGE 400ML;R 68.50;
5359;;RACO SHEAR PRUNING RT53/175B/S;R 228.00;
5361;;CALTEX HOME LUBRICANT 100ML;R 20.00;
5362;;MASONRY CUTTING DISC 230MM;R 18.10;
5363;;ZEL SPRAY FLOU/YELLOW 400ML;R 68.50;
5364;;MTS SILICONE BATH WHITE 90ML;R 34.50;
5366;;PINCER - CARPENTERS;R 60.06;
5367;6005721023363;RUW 16M WOOD/BRAD DRILLBIT;R 58.00;
5368;;U BOLT GALV 8X65MM S/NUT ZEL;R 9.10;
5370;;ZEL HAWK PLASTIC;R 30.00;
5371;;ZEL BUILDERS LINE 1.0X100M;R 28.10;
5372;;CC RUST GEL 200ML;R 61.00;
5374;;LEVEL LINE 75MM;R 11.50;
5375;;PT JANUS COUPLER NYLON 16AMP;R 12.50;
5378;;HACKSAW ORANGE HNDLE 300MM ZEL;R 20.00;
5379;;KNIFE LINO RICH LOOSE BLADE ZE;R 89.40;
5380;;GLASS FIBRE CATALYST (100ML);R 40.50;
5381;;SCRAPER RICHARD RAZOR ZELROY;R 34.50;
5383;;U BOLT GALV 5X45MM S/NUT ZEL;R 4.70;
5386;;U BOLT GALV 6X40M S/NUT ZEL;R 7.00;
5387;WBCK080M14;ZEL WIRE CUP KNOTTED 80MM;R 148.00;
5389;;COPING SAW BLADE;R 2.20;
5390;;ROOF SCREWS 90MM PKT (100);R 46.00;
5392;;GOGGLES - CLEAR STD;R 43.00;
5394;;U BOLT GALV 8X45MM S/NUT ZEL;R 7.20;
5395;;TEE HINGE 200M EACH;R 43.50;
5396;;PT BOWSAW 900MM;R 128.20;
5397;;D-SHACKLE 5MM GALV ZELROY;R 4.10;
5398;;GARDENA HOSE REPAIR 19MM (2933;R 26.00;
5399;;D-SHACKLE 10MM GALV ZELROY;R 10.50;
53BOX;6001606011272;PL POLYCELL R/MIX FILLA 400GM (BOX);R 0.00;
5409;6001062360143;DX DUCO BLUE SKY;R 56.00;
5416;6001606260328;PL AEROLAK MET EMERALD GREEN;R 57.20;
5426;6001606260014;PL AEROLAK ANTIQUE IVORY;R 51.60;
5427;6001606260021;PL AEROLAK GLOSS WHITE;R 51.60;
5428;6001606260038;PL AEROLAK AZURE BLUE;R 51.60;
5429;6001606260045;PL AEROLAK BRILLIANT GREEN;R 51.60;
5430;6001606260052;PL AEROLAK BROKEN WHITE;R 51.60;
5431;6001606260069;PL AEROLAK CLEAR LACQUER;R 51.60;
5433;6001606260083;PL AEROLAK DARK BROWN;R 51.60;
5434;6001606260090;PL AEROLAK GLOSS BLACK;R 51.60;
5436;6001606260113;PL AEROLAK GREY PRIMER;R 51.60;
5437;6001606260120;PL AEROLAK INTERNAT. ORANGE;R 51.60;
5438;6001606260137;PL AEROLAK LIGHT GREY;R 51.60;
5439;6001606260144;PL AEROLAK MACHINERY GREY;R 51.60;
5440;6001606260151;PL AEROLAK MATT BLACK;R 51.60;
5441;6001606260168;PL AEROLAK MATT WHITE;R 51.60;
5442;6001606260175;PL AEROLAK PACIFIC BLUE;R 51.60;
5443;6005721097869;RUW ORBITAL RANDOM 125 P60;R 44.50;
5444;6005721097883;RUW ORBITAL RANDOM 125 P120;R 44.50;
5445;;LA HOSE JOINER 8MM 122HBL5;R 40.00;
5446;6001606260212;PL AEROLAK POST OFFICE RED;R 51.60;
5447;6001606260229;PL AEROLAK ROYAL BLUE;R 51.60;
5448;6001606260236;PL AEROLAK SATIN BLACK;R 51.60;
5449;6001606260243;PL AEROLAK SIGNAL RED;R 51.60;
5451;6001606260267;PL AEROLAK SUNSHINE YELLOW;R 51.60;
5452;6001606261602;PL AEROLAK ARTISTIC FIXATIVE;R 57.20;
5453;6004596003807;DURAM NU GLO W/B WHITE 1LT;R 129.00;
5455;6001606260311;PL AEROLAK MET ELECTRIC BLUE;R 57.20;
5456;;LS FISH EYE ELLIMINATOR 1LT;R 146.00;
5457;6001606260717;PL AEROLAK MET GUN METAL GREY;R 57.20;
5459;6001606260335;PL AEROLAK MET MIRROR CHROME;R 57.20;
5460;;STRAIGHT CONNECTOR P5 EFEKTO;R 22.30;
5461;6001606260359;PL AEROLAK MET RICH PALE GOLD;R 57.20;
5463;;EKEKTO HOSE CONNECTOR 1/2;R 22.30;
5465;6001606260397;PL AEROLAK H/H BLACK;R 80.00;
5466;;EFEKTO HOSE CONNECT W/STOP 1/2;R 21.10;
5467;6001606260410;PL AEROLAK H/H SILVER;R 80.00;
5468;;SPRAYMATE FIRE ORANGE 250ML;R 78.80;
5470;;SPRAYMATE LUNER YELLOW 250ML;R 72.25;
5471;;SPRAYMATE NEON PINK 250ML;R 78.30;
5474;6001696260502;PL AEROLAK FLOURES. SIG/GREEN;R 80.00;
5475;;USA HANDLE O/D TELESC/TOWEL;R 60.70;
5476;;USA HANDLE O/D SINGLE HOOK;R 26.20;
5477;;USA HANDLE O/D DOUBLE HOOK;R 39.10;
5479;;SOLDER IRON 100W WEBCO;R 133.20;
5480;;RAKE LADIES PINK WEBCO;R 69.30;
5482;;SPRAYMATE SIGNAL GREEN 250ML;R 72.25;
5483;;CHISEL BULL POINT WEBCO;R 78.70;
5484;;PICK HANDLE FIB/GL 900MM WEBCO;R 100.20;
5485;;UTILITY BAR 36X350 WEBCO;R 67.85;
5491;6003789060047;ROLLER HANDLE 225MM (F6004);R 15.00;
5492;6003789060023;ROLLER HANDLE 100MM F6002;R 12.50;
5502;;CEMENT 10KG;R 23.00;
5503;;CEMENT 5KG;R 12.00;
5504;;CEMENT 3KG;R 7.50;
5505;;UMGENI GRIT - POC;R 20.00;
5506;;UMGENI GRIT - POC (DELIVERED);R 23.00;
5507;;STONES - POC;R 33.00;
5508;;STONES - POC (DELIVERED);R 38.00;
5509;;PLASTER SAND - POC;R 15.50;
5510;;PLASTER SAND - POC (DELIVERED);R 18.00;
5511;;BUILDING SAND - POC;R 15.50;
5512;;BUILDING SAND - POC (DELIVERED;R 18.00;
5513;;READY MIXED CONCRETE - POC;R 39.00;
5514;;READY MIXED CONCRETE -POC(DEL);R 40.00;
5515;6004765171092;WOOLPRO ROLLER - 225MM (H);R 39.50;
5516;;SPRAYMATE SUPER CHROME;R 58.20;
5520;;ZEL HOOK DOUBLE CP LARGE;R 14.50;
5522;;BRUMMER W/F MED MAHOGANY 250GM;R 14.20;
5523;;HAND SAW COPING 160X170MM ZEL;R 99.00;
5524;;ZEL WASHER THICK BETA 3MM FLAT;R 3.90;
5525;;TOMAHAWK - HATCHET WHD;R 78.40;
5526;;AXE FELLING 1.8KG  W/H (HW);R 419.50;
5527;;HOE HEAD - 900GR;R 63.00;
5530;;T/L TROWEL PLASTERING W/HNDL;R 54.70;
5531;;ALN WASHLINE 4MMX15MT POLY.;R 14.50;
5533;;ZEL TAPE POWERLOCK 3MX13MM STA;R 97.30;
5535;;ZEL NAILS BRAD 16MM 1000PK;R 45.70;
5536;;STAPLES 8MM STANLEY PK1000 ZEL;R 67.00;
5537;;STAPLES 13M STANLEY PK1000 ZEL;R 78.50;
5538;;WASHER BALL VALVE DIAPHRAGM ZE;R 2.60;
5541;6004765140753;SCRAPER - PROF 75MM HAMIL;R 41.50;
5542;;SCRAPER - RICHARD 45MM;R 101.00;
5543;;SCRAPER - RICHARD 25MM;R 84.00;
5545;;SCRAPER BLADE - RICHARD 45MM;R 52.50;
5546;;CAP LOCKING PLATE;R 115.80;
5547;;TECTYL 506 M/P 5LT;R 1,106.50;
5549;;DEK ACTICIDE PASTE EPW KG;R 0.00;
5550;;T/L STEP STOOL FOLDING;R 91.20;
5551;;PT SICKLE;R 16.00;
5552;;SPRAYGUN NEEDLE;R 127.20;
5553;;T/L EASY BAR FLAT 15INCH;R 53.80;
5554;;T/L JEWELLER TOOL SET 11PC;R 29.10;
5555;;T/L SCRAPER MINI;R 16.30;
5556;;T/L RACHET TIE DOWN 25X4.5M;R 41.90;
5557;;WATER PAPER 800GT (SHT);R 5.50;
5558;;T/L RACHET TIE DOWN 50X6M PC;R 127.60;
5559;;T/L TIE DOWN SET 4PC AUTO LOCK;R 138.70;
5562;;WEBCO CHISEL 6MM;R 49.00;
5563;;SCRAPER - WOODEN HANDLE 75MM;R 13.60;
5564;;T/L STACK-EM CONTAINER;R 16.50;
5565;;RIVETS (4.8X12);R 26.80;
5566;6005721023394;RUW 5M WOOD BRAD DRILLBIT;R 23.50;
5568;;MAK DRILL HP1630;R 1,461.00;
5569;;T/L WINDOW PAINTING GUARD (L);R 40.00;
5571;;BROOM - GUTTER SWEEPER 92328;R 83.00;
5573;;RIVETS (3.2X8);R 12.60;
5575;;MTS BATH PLUG 2PK;R 21.50;
5577;;CAP GRACO SPRAY SEALS;R 128.00;
5578;;ZEL SCRAPER YORK - 50MM;R 18.60;
5580;6004765171108;WOOLPRO ROLLER SET 225MM;R 52.00;
5581;;ELECT OPAL LIGHT COVER 150MM;R 54.50;
5582;;PRATLEY WONDAFIX (30ML);R 72.50;
5583;;L/C CABLE TIE BLACK 4.7X392;R 81.50;
5585;;STRAP TIEDOWN CAMBUCKLE MTS;R 59.50;
5586;;CAN - PLASTIC DUO SEAL WHTE 1L;R 12.00;
5587;;CUP HOOK 19MM ROUND B/P WHD;R 2.50;
5589;;RIVETS (3.2X15);R 17.60;
5590;6004912000459;PROLONG ACRYLPROOF WHITE 1LT;R 71.50;
5591;;CUP HOOK 50MM ROUND WHD;R 2.20;
5592;;MTS HACKSAW TUBULAR 300MM;R 51.70;
5593;;DEK METHYL ETHYL KETOXIME KG;R 0.00;
5594;;ELECT GALLERY PVC 200MM MTS;R 11.50;
5596;;T/C TILE CERAMIC BIT 5MM PROFI;R 74.20;
5597;;T/C TILE CERAMIC BIT 6MM PROFI;R 80.50;
5599;;RIVETS (4X10);R 17.90;
5600;;RIVETS (4.8X15);R 30.00;
5601;;RIVETS (3.2X10);R 14.00;
5602;6003064000577;DURAM NS4 RED 20LT;R 1,606.80;
5607;;C/S TIREKOTE 1LT;R 56.20;
5609;;POLYSTYRENE ADHESIVE 250ML;R 27.00;
5612;;PT SH.SHAMPOO+WAX 1LT;R 42.00;
5617;;SCRAPER - WOODEN HANDLE 90MM;R 13.10;
5623;6003789055180;ROLLER RIPPLE 225MM F5518;R 99.00;
5625;;TYLON GROUT DOVE GREY 1KG;R 17.80;
5627;;DRI-LUBE PAPER 180GT;R 8.50;
5628;;DRI-LUBE PAPER 120GT (SHT);R 8.50;
5632;6003789052035;LAMBSWOOL REFILL 100MM (A) F5203;R 19.50;
5644;;RUW DRILLBIT COMBO SET 18PCS;R 173.30;
5645;6005721002993;RUW 8M CERAMIC TILE BIT;R 109.50;
5646;;T/C TILE CERAMIC BIT 10MM PROF;R 113.50;
5648;;SPRAYGUN S770 SUCTION HEAD;R 1,356.60;
5650;;T/C TILE CERAMIC BIT 12MM PROF;R 151.50;
5651;;WOODCRAFT RFU TEAK 1LT;R 72.00;
5654;;FLASHBAND PRIMER 500ML;R 36.80;
5655;;PMB BC ANTIQUE GOLD 5LT;R 1,511.00;
5656;;PMB BC ANTIQUE SILVER 5LT;R 1,384.00;
5659;6005721103966;RUW 5M DIAM/TILE BIT;R 195.50;
5660;6005721103973;RUW 6M DIAM/TILE BIT;R 203.50;
5661;;PT AXE LASHER ALL STEEL 900GR;R 122.99;
5662;;MTS RACO SPRINKLER 8 FUNCTION;R 92.70;
5663;;RUW SCREW ONE WAY 5X45 (10);R 10.80;
5664;6004596000592;DURAM DURABAK BRUSH GREY 1LT;R 298.00;
5665;;RUW SCREW ONE WAY 5X25 (10);R 7.90;
5666;6005721097876;RUW ORBITAL RANDOM 125 P80;R 44.50;
5668;6004912000657;PROLONG ACRYLPROOF BLACK 1LT;R 71.00;
5669;;HAMMER CLUB 1.8KG HICK/HND ZEL;R 110.00;
5670;6005721004577;RUW SCREWDRIVER ME/ACE 8X150;R 76.00;
5671;;WEBCO CHALK REFILL BLUE;R 32.70;
5674;;MTS ELEC EXTENSION 10MX1.5MM;R 181.00;
5676;6005721097890;RUW ORBITAL RANDOM 125 P180;R 44.50;
5678;6003064000584;DURAM NS4 GREY 500ML;R 78.00;
5679;6003064000621;DURAM NS4 BLACK 500ML;R 78.00;
5680;60003064000591;DURAM NS4 GREY 1LT;R 127.50;
5681;6003064000638;DURAM NS4 BLACK 1LT;R 127.50;
5682;6003064000607;DURAM NS4 GREY 5LT;R 496.00;
5683;6003064000645;DURAM NS4 BLACK 5LT;R 496.00;
5684;;PROSTRUCT 627 DRAK/GREEN 5LT;R 755.50;
5685;6003064000614;DURAM NS4 GREY 20LT;R 1,838.50;
5686;;PROSTRUCT 723 COLD BLUE 5LT;R 781.50;
5687;;SPRAYGUN 472 PACKING GLAND;R 18.00;
5689;;EFEKTO HOSE REPAIRER 13MM 1/2;R 18.50;
5690;;EFEKTO HOSE REPAIRER 19MM 3/4;R 23.60;
5693;;MTS RUB BRICK FNE 50X50X200;R 85.50;
5695;;EFEKTO HOSE CONNECT W/STOP 3/4;R 35.90;
5696;;EFEKTO HOSE CONNETOR 3/4;R 26.40;
5700;;EFEKTO STARTER SET COMP & TAP;R 82.80;
5702;;SHELF BRACKET 300X350MM ZEL;R 43.60;
5703;;ELECT FLUOR 4FT 36W OSRAM ARB;R 16.00;
5704;;L/C THRU SWITCH 2A WHITE;R 6.00;
5707;;WEBCO BOLT CUTTER 450MM;R 0.00;
5711;;WEBCO DIA SAW BLADE 115MM CONT;R 33.20;
5713;;WEBCO DIA SAW BLADE 230MM CONT;R 130.60;
5717;6009515802707;T/C ROTARY FLAP SANDER 80X30MM;R 59.60;
5718;6001606260724;PL AEROLAK MET RUBY RED;R 57.20;
5719;;ELECT SWITCH ROCKER PROTON;R 16.50;
5720;;OUTSIDE COVING TROWEL 75M LASH;R 30.00;
5722;;ELECT THROUGH SWITCH BLACK PRO;R 8.20;
5723;6004912007502;PROLONG SUPASEAL 1LT;R 96.50;
5726;;KK BUTT HINGE 75X41X1.8MM;R 25.20;
5733;6003789072866;HAND SANDER ACADEMY F7286;R 45.50;
5734;;T/L STAPLE GUN LIGHT DUTY;R 43.80;
5736;;T/L ELECTRIC ENGRAVER 220V;R 209.80;
5737;;GLOVES CANDY STRIPE PROTECTO;R 37.00;
5738;;T/L RAINWATER TANK 200L COLLAP;R 775.30;
5739;;T/L RAINWATER TANK 600L COLLAP;R 1,089.40;
5741;;PRATLEY STEEL PUTTY 125GM;R 63.00;
5742;;G-FURNITURE REVIVER 500ML;R 74.00;
5743;;WEBCO CABLE CUTTER 15OMM;R 64.10;
5744;;ZEL SPRAY SILICONE 270GR;R 35.00;
5745;;ZEL FILE 250MM HALF ROUND;R 63.40;
5746;;HACKSAW BLADES (18TPI);R 16.50;
5747;;HACKSAW BLADES (24TPI);R 14.50;
5748;;HACKSAW BLADES (32TPI);R 14.00;
5749;;M/M FILTER FOR H-827;R 11.00;
5750;;T/L FLOAT WOODEN PLASTERING;R 24.70;
5751;;SLASHER - GRASS POLY HNDLE WHD;R 80.00;
5752;;DUST MASK (BOX);R 119.00;
5753;;CORNER BRACKET 75X75 GALV WHD;R 5.10;
5754;;STAPLE GUN PRO + STAPLES ZEL;R 229.00;
5755;;DISC ALUM. A36N-BF 115/7/22;R 39.00;
5760;;MTS SAW HAND 650MM LASHER;R 241.00;
5761;;T/C MIXER PAINT/LIQ 80X400 SIL;R 121.00;
5762;;MOULDING - PINE Z10L;R 72.80;
5763;6005721097852;RUW ORBITAL RANDOM 115 P180;R 40.00;
5764;;KK MV005BL LUNAR ON PLATE;R 136.80;
5765;;GARDENA PYRAMID SPRINKLER;R 29.00;
5768;6001743000023;ALCOLIN PERMO PLASTER 1LT;R 58.50;
5769;;ALN TWINE COTTON 2.5MMX100GR;R 22.00;
5770;6001743032956;ALCOLIN PERMO PLASTER 5LT;R 200.50;
5771;;PT ALL PURPOSE LEM CLEANER 750;R 13.20;
5772;;PT DUST MASK BOX;R 90.50;
5775;;PT DUST MASK EACH;R 4.60;
5776;;NASCO SOLDER RESIN CORE REEL J;R 89.60;
5778;;SHELF BRACKET 250X300MM BJ WHD;R 14.00;
5780;;RUW WIRE NAIL 125X5MM (500G);R 21.00;
5784;;PT Q20 LUBRICANT 150GR;R 52.00;
5785;;PT Q20 LUBRICANT 300GR;R 53.80;
5787;6005721022892;RUW 13M WOOD FLAT LNG DRILLBIT;R 111.50;
5788;6009600991927;POWAFIX G P PUTTY TEAK 500GR;R 5.50;
5789;609600992917;POWAFIX G P PUTTY TEAK 2KG;R 20.10;
5790;;CAP AIRLESS GUN COMPLETE;R 2,512.60;
5791;;BROOM - HANDLE WOOD 1200/25MM;R 9.50;
5792;6005721098163;RUW TRIAN SAND 93M P240;R 27.00;
5793;6005721022694;RUW 8M WOOD FLAT DRILLBIT;R 27.00;
5794;6004596001292;DURAM 88 STONECHIP BLACK 1LT;R 73.00;
5795;;PT FORK 4 PRONG;R 112.00;
